,SeasonID,MatchID,HomeTeamID,AwayTeamID,HomeScore,HomeShots,AwayScore,AwayShots,HomeYield,AwayYield,NetHomeGoals,AbsGd,Sin_GW,Cos_GW,result,HomeOverallRank,AwayOverallRank,HomeTeamName,AwayTeamName
382,1,383,13,5,2,12,2,19,16.666666666666664,10.526315789473683,0,0,-0.11609291412523012,-0.993238357741943,0,12,22,Kansas City,Boston
383,1,384,14,4,2,9,5,18,22.22222222222222,27.77777777777778,-3,3,-0.11609291412523012,-0.993238357741943,-1,14,25,Los Angeles,Baltimore
384,1,385,15,3,1,27,1,6,3.7037037037037033,16.666666666666664,0,0,-0.11609291412523012,-0.993238357741943,0,27,3,Miami,Atlanta
385,1,386,16,2,1,11,2,11,9.090909090909092,18.181818181818183,-1,1,-0.11609291412523012,-0.993238357741943,-1,6,4,Milwaukee,Anaheim
386,1,387,17,28,1,11,0,7,9.090909090909092,0.0,1,1,-0.11609291412523012,-0.993238357741943,1,19,15,Minneapolis,Toronto
387,1,388,18,27,0,11,5,21,0.0,23.809523809523807,-5,5,-0.11609291412523012,-0.993238357741943,-1,11,20,Montreal,Seattle
388,1,389,19,26,1,31,0,9,3.225806451612903,0.0,1,1,-0.11609291412523012,-0.993238357741943,1,26,7,New York S,San Francisco
389,1,390,20,25,2,11,3,15,18.181818181818183,20.0,-1,1,-0.11609291412523012,-0.993238357741943,-1,1,2,New York C,San Diego
390,1,391,21,24,1,10,0,15,10.0,0.0,1,1,-0.11609291412523012,-0.993238357741943,1,23,21,Oakland,St. Louis
391,1,392,22,23,3,10,1,13,30.0,7.6923076923076925,2,2,-0.11609291412523012,-0.993238357741943,1,18,10,Philadelphia,Pittsburgh
392,1,393,6,1,2,15,1,12,13.333333333333334,8.333333333333332,1,1,-0.23061587074244008,-0.9730448705798238,1,24,13,Chicago B,Arlington
393,1,394,5,7,1,16,1,16,6.25,6.25,0,0,-0.23061587074244008,-0.9730448705798238,0,22,16,Boston,Chicago H
394,1,395,4,8,0,9,0,12,0.0,0.0,0,0,-0.23061587074244008,-0.9730448705798238,0,25,28,Baltimore,Cincinnati
395,1,396,3,9,3,17,3,15,17.647058823529413,20.0,0,0,-0.23061587074244008,-0.9730448705798238,0,3,8,Atlanta,Cleveland Queens
396,1,397,2,10,1,16,2,11,6.25,18.181818181818183,-1,1,-0.23061587074244008,-0.9730448705798238,-1,4,5,Anaheim,Denver
397,1,398,28,11,1,18,1,13,5.555555555555555,7.6923076923076925,0,0,-0.23061587074244008,-0.9730448705798238,0,15,17,Toronto,Detroit
398,1,399,27,12,0,15,0,5,0.0,0.0,0,0,-0.23061587074244008,-0.9730448705798238,0,20,9,Seattle,Houston
399,1,400,26,13,1,8,0,18,12.5,0.0,1,1,-0.23061587074244008,-0.9730448705798238,1,7,12,San Francisco,Kansas City
400,1,401,25,14,1,7,0,7,14.285714285714285,0.0,1,1,-0.23061587074244008,-0.9730448705798238,1,2,14,San Diego,Los Angeles
401,1,402,24,15,1,14,3,14,7.142857142857142,21.428571428571427,-2,2,-0.23061587074244008,-0.9730448705798238,-1,21,27,St. Louis,Miami
402,1,403,23,16,4,21,0,8,19.047619047619047,0.0,4,4,-0.23061587074244008,-0.9730448705798238,1,10,6,Pittsburgh,Milwaukee
403,1,404,22,17,2,16,1,14,12.5,7.142857142857142,1,1,-0.23061587074244008,-0.9730448705798238,1,18,19,Philadelphia,Minneapolis
404,1,405,21,18,3,18,0,9,16.666666666666664,0.0,3,3,-0.23061587074244008,-0.9730448705798238,1,23,11,Oakland,Montreal
405,1,406,20,19,0,7,4,20,0.0,20.0,-4,4,-0.23061587074244008,-0.9730448705798238,-1,1,26,New York C,New York S
406,1,407,20,1,1,7,2,19,14.285714285714285,10.526315789473683,-1,1,-0.34202014332566827,-0.9396926207859085,-1,1,13,New York C,Arlington
407,1,408,19,21,1,16,1,8,6.25,12.5,0,0,-0.34202014332566827,-0.9396926207859085,0,26,23,New York S,Oakland
408,1,409,18,22,1,12,0,14,8.333333333333332,0.0,1,1,-0.34202014332566827,-0.9396926207859085,1,11,18,Montreal,Philadelphia
409,1,410,17,23,2,10,0,4,20.0,0.0,2,2,-0.34202014332566827,-0.9396926207859085,1,19,10,Minneapolis,Pittsburgh
410,1,411,16,24,1,16,3,27,6.25,11.11111111111111,-2,2,-0.34202014332566827,-0.9396926207859085,-1,6,21,Milwaukee,St. Louis
411,1,412,15,25,2,29,1,11,6.896551724137931,9.090909090909092,1,1,-0.34202014332566827,-0.9396926207859085,1,27,2,Miami,San Diego
412,1,413,14,26,2,19,2,12,10.526315789473683,16.666666666666664,0,0,-0.34202014332566827,-0.9396926207859085,0,14,7,Los Angeles,San Francisco
413,1,414,13,27,1,11,1,16,9.090909090909092,6.25,0,0,-0.34202014332566827,-0.9396926207859085,0,12,20,Kansas City,Seattle
414,1,415,12,28,2,9,2,9,22.22222222222222,22.22222222222222,0,0,-0.34202014332566827,-0.9396926207859085,0,9,15,Houston,Toronto
415,1,416,11,2,2,19,0,7,10.526315789473683,0.0,2,2,-0.34202014332566827,-0.9396926207859085,1,17,4,Detroit,Anaheim
416,1,417,10,3,1,17,3,14,5.88235294117647,21.428571428571427,-2,2,-0.34202014332566827,-0.9396926207859085,-1,5,3,Denver,Atlanta
417,1,418,9,4,0,10,0,21,0.0,0.0,0,0,-0.34202014332566827,-0.9396926207859085,0,8,25,Cleveland Queens,Baltimore
418,1,419,8,5,1,15,1,5,6.666666666666667,20.0,0,0,-0.34202014332566827,-0.9396926207859085,0,28,22,Cincinnati,Boston
419,1,420,7,6,1,17,1,13,5.88235294117647,7.6923076923076925,0,0,-0.34202014332566827,-0.9396926207859085,0,16,24,Chicago H,Chicago B
420,1,421,26,1,1,11,0,17,9.090909090909092,0.0,1,1,-0.4487991802004621,-0.8936326403234123,1,7,13,San Francisco,Arlington
421,1,422,25,27,2,13,6,17,15.384615384615385,35.294117647058826,-4,4,-0.4487991802004621,-0.8936326403234123,-1,2,20,San Diego,Seattle
422,1,423,24,28,1,16,1,7,6.25,14.285714285714285,0,0,-0.4487991802004621,-0.8936326403234123,0,21,15,St. Louis,Toronto
423,1,424,23,2,3,25,2,14,12.0,14.285714285714285,1,1,-0.4487991802004621,-0.8936326403234123,1,10,4,Pittsburgh,Anaheim
424,1,425,22,3,5,23,0,7,21.73913043478261,0.0,5,5,-0.4487991802004621,-0.8936326403234123,1,18,3,Philadelphia,Atlanta
425,1,426,21,4,2,8,2,20,25.0,10.0,0,0,-0.4487991802004621,-0.8936326403234123,0,23,25,Oakland,Baltimore
426,1,427,20,5,0,6,4,18,0.0,22.22222222222222,-4,4,-0.4487991802004621,-0.8936326403234123,-1,1,22,New York C,Boston
427,1,428,19,6,1,10,0,7,10.0,0.0,1,1,-0.4487991802004621,-0.8936326403234123,1,26,24,New York S,Chicago B
428,1,429,18,7,0,9,1,16,0.0,6.25,-1,1,-0.4487991802004621,-0.8936326403234123,-1,11,16,Montreal,Chicago H
429,1,430,17,8,3,8,1,17,37.5,5.88235294117647,2,2,-0.4487991802004621,-0.8936326403234123,1,19,28,Minneapolis,Cincinnati
430,1,431,16,9,0,8,1,8,0.0,12.5,-1,1,-0.4487991802004621,-0.8936326403234123,-1,6,8,Milwaukee,Cleveland Queens
431,1,432,15,10,7,27,0,4,25.925925925925924,0.0,7,7,-0.4487991802004621,-0.8936326403234123,1,27,5,Miami,Denver
432,1,433,14,11,2,12,1,13,16.666666666666664,7.6923076923076925,1,1,-0.4487991802004621,-0.8936326403234123,1,14,17,Los Angeles,Detroit
433,1,434,13,12,1,16,0,9,6.25,0.0,1,1,-0.4487991802004621,-0.8936326403234123,1,12,9,Kansas City,Houston
434,1,435,1,18,3,16,0,6,18.75,0.0,3,3,-0.549508978070806,-0.8354878114129365,1,13,11,Arlington,Montreal
435,1,436,19,17,1,22,0,6,4.545454545454546,0.0,1,1,-0.549508978070806,-0.8354878114129365,1,26,19,New York S,Minneapolis
436,1,437,20,16,2,11,0,6,18.181818181818183,0.0,2,2,-0.549508978070806,-0.8354878114129365,1,1,6,New York C,Milwaukee
437,1,438,21,15,3,14,1,15,21.428571428571427,6.666666666666667,2,2,-0.549508978070806,-0.8354878114129365,1,23,27,Oakland,Miami
438,1,439,22,14,0,16,2,8,0.0,25.0,-2,2,-0.549508978070806,-0.8354878114129365,-1,18,14,Philadelphia,Los Angeles
439,1,440,23,13,1,12,2,10,8.333333333333332,20.0,-1,1,-0.549508978070806,-0.8354878114129365,-1,10,12,Pittsburgh,Kansas City
440,1,441,24,12,2,19,0,5,10.526315789473683,0.0,2,2,-0.549508978070806,-0.8354878114129365,1,21,9,St. Louis,Houston
441,1,442,25,11,0,9,2,17,0.0,11.76470588235294,-2,2,-0.549508978070806,-0.8354878114129365,-1,2,17,San Diego,Detroit
442,1,443,26,10,1,10,1,8,10.0,12.5,0,0,-0.549508978070806,-0.8354878114129365,0,7,5,San Francisco,Denver
443,1,444,27,9,1,24,0,12,4.166666666666666,0.0,1,1,-0.549508978070806,-0.8354878114129365,1,20,8,Seattle,Cleveland Queens
444,1,445,28,8,1,9,0,9,11.11111111111111,0.0,1,1,-0.549508978070806,-0.8354878114129365,1,15,28,Toronto,Cincinnati
445,1,446,2,7,1,7,2,19,14.285714285714285,10.526315789473683,-1,1,-0.549508978070806,-0.8354878114129365,-1,4,16,Anaheim,Chicago H
446,1,447,3,6,0,5,4,21,0.0,19.047619047619047,-4,4,-0.549508978070806,-0.8354878114129365,-1,3,24,Atlanta,Chicago B
447,1,448,4,5,1,17,1,10,5.88235294117647,10.0,0,0,-0.549508978070806,-0.8354878114129365,0,25,22,Baltimore,Boston
448,1,449,1,25,0,12,0,7,0.0,0.0,0,0,-0.6427876096865393,-0.7660444431189781,0,13,2,Arlington,San Diego
449,1,450,26,24,1,7,2,24,14.285714285714285,8.333333333333332,-1,1,-0.6427876096865393,-0.7660444431189781,-1,7,21,San Francisco,St. Louis
450,1,451,27,23,1,16,2,10,6.25,20.0,-1,1,-0.6427876096865393,-0.7660444431189781,-1,20,10,Seattle,Pittsburgh
451,1,452,28,22,0,13,1,12,0.0,8.333333333333332,-1,1,-0.6427876096865393,-0.7660444431189781,-1,15,18,Toronto,Philadelphia
452,1,453,2,21,0,7,2,14,0.0,14.285714285714285,-2,2,-0.6427876096865393,-0.7660444431189781,-1,4,23,Anaheim,Oakland
453,1,454,3,20,2,9,2,9,22.22222222222222,22.22222222222222,0,0,-0.6427876096865393,-0.7660444431189781,0,3,1,Atlanta,New York C
454,1,455,4,19,4,15,1,16,26.666666666666668,6.25,3,3,-0.6427876096865393,-0.7660444431189781,1,25,26,Baltimore,New York S
455,1,456,5,18,9,40,2,8,22.5,25.0,7,7,-0.6427876096865393,-0.7660444431189781,1,22,11,Boston,Montreal
456,1,457,6,17,2,15,0,7,13.333333333333334,0.0,2,2,-0.6427876096865393,-0.7660444431189781,1,24,19,Chicago B,Minneapolis
457,1,458,7,16,3,16,0,6,18.75,0.0,3,3,-0.6427876096865393,-0.7660444431189781,1,16,6,Chicago H,Milwaukee
458,1,459,8,15,2,16,1,14,12.5,7.142857142857142,1,1,-0.6427876096865393,-0.7660444431189781,1,28,27,Cincinnati,Miami
459,1,460,9,14,1,20,3,13,5.0,23.076923076923077,-2,2,-0.6427876096865393,-0.7660444431189781,-1,8,14,Cleveland Queens,Los Angeles
460,1,461,10,13,0,9,1,17,0.0,5.88235294117647,-1,1,-0.6427876096865393,-0.7660444431189781,-1,5,12,Denver,Kansas City
461,1,462,11,12,2,16,1,10,12.5,10.0,1,1,-0.6427876096865393,-0.7660444431189781,1,17,9,Detroit,Houston
462,1,463,1,15,0,15,2,24,0.0,8.333333333333332,-2,2,-0.7273736415730486,-0.6862416378687336,-1,13,27,Arlington,Miami
463,1,464,16,14,0,6,0,9,0.0,0.0,0,0,-0.7273736415730486,-0.6862416378687336,0,6,14,Milwaukee,Los Angeles
464,1,465,17,13,6,15,0,5,40.0,0.0,6,6,-0.7273736415730486,-0.6862416378687336,1,19,12,Minneapolis,Kansas City
465,1,466,18,12,0,16,0,11,0.0,0.0,0,0,-0.7273736415730486,-0.6862416378687336,0,11,9,Montreal,Houston
466,1,467,19,11,2,18,0,5,11.11111111111111,0.0,2,2,-0.7273736415730486,-0.6862416378687336,1,26,17,New York S,Detroit
467,1,468,20,10,1,12,0,5,8.333333333333332,0.0,1,1,-0.7273736415730486,-0.6862416378687336,1,1,5,New York C,Denver
468,1,469,21,9,4,17,2,11,23.52941176470588,18.181818181818183,2,2,-0.7273736415730486,-0.6862416378687336,1,23,8,Oakland,Cleveland Queens
469,1,470,22,8,2,10,1,9,20.0,11.11111111111111,1,1,-0.7273736415730486,-0.6862416378687336,1,18,28,Philadelphia,Cincinnati
470,1,471,23,7,2,9,4,22,22.22222222222222,18.181818181818183,-2,2,-0.7273736415730486,-0.6862416378687336,-1,10,16,Pittsburgh,Chicago H
471,1,472,24,6,2,16,2,15,12.5,13.333333333333334,0,0,-0.7273736415730486,-0.6862416378687336,0,21,24,St. Louis,Chicago B
472,1,473,25,5,0,3,5,35,0.0,14.285714285714285,-5,5,-0.7273736415730486,-0.6862416378687336,-1,2,22,San Diego,Boston
473,1,474,26,4,0,6,2,19,0.0,10.526315789473683,-2,2,-0.7273736415730486,-0.6862416378687336,-1,7,25,San Francisco,Baltimore
474,1,475,27,3,3,22,2,7,13.636363636363635,28.57142857142857,1,1,-0.7273736415730486,-0.6862416378687336,1,20,3,Seattle,Atlanta
475,1,476,28,2,0,25,0,14,0.0,0.0,0,0,-0.7273736415730486,-0.6862416378687336,0,15,4,Toronto,Anaheim
476,1,477,11,1,1,13,1,13,7.6923076923076925,7.6923076923076925,0,0,-0.8021231927550437,-0.5971585917027862,0,17,13,Detroit,Arlington
477,1,478,10,12,2,17,2,12,11.76470588235294,16.666666666666664,0,0,-0.8021231927550437,-0.5971585917027862,0,5,9,Denver,Houston
478,1,479,9,13,0,9,0,6,0.0,0.0,0,0,-0.8021231927550437,-0.5971585917027862,0,8,12,Cleveland Queens,Kansas City
479,1,480,8,14,2,24,1,7,8.333333333333332,14.285714285714285,1,1,-0.8021231927550437,-0.5971585917027862,1,28,14,Cincinnati,Los Angeles
480,1,481,7,15,1,4,4,22,25.0,18.181818181818183,-3,3,-0.8021231927550437,-0.5971585917027862,-1,16,27,Chicago H,Miami
481,1,482,6,16,3,25,0,10,12.0,0.0,3,3,-0.8021231927550437,-0.5971585917027862,1,24,6,Chicago B,Milwaukee
482,1,483,5,17,2,18,0,15,11.11111111111111,0.0,2,2,-0.8021231927550437,-0.5971585917027862,1,22,19,Boston,Minneapolis
483,1,484,4,18,3,16,0,12,18.75,0.0,3,3,-0.8021231927550437,-0.5971585917027862,1,25,11,Baltimore,Montreal
484,1,485,3,19,2,13,2,24,15.384615384615385,8.333333333333332,0,0,-0.8021231927550437,-0.5971585917027862,0,3,26,Atlanta,New York S
485,1,486,2,20,2,23,1,12,8.695652173913043,8.333333333333332,1,1,-0.8021231927550437,-0.5971585917027862,1,4,1,Anaheim,New York C
486,1,487,28,21,1,17,0,9,5.88235294117647,0.0,1,1,-0.8021231927550437,-0.5971585917027862,1,15,23,Toronto,Oakland
487,1,488,27,22,1,18,1,8,5.555555555555555,12.5,0,0,-0.8021231927550437,-0.5971585917027862,0,20,18,Seattle,Philadelphia
488,1,489,26,23,0,16,2,14,0.0,14.285714285714285,-2,2,-0.8021231927550437,-0.5971585917027862,-1,7,10,San Francisco,Pittsburgh
489,1,490,25,24,0,9,5,12,0.0,41.66666666666667,-5,5,-0.8021231927550437,-0.5971585917027862,-1,2,21,San Diego,St. Louis
490,1,491,12,1,0,5,3,17,0.0,17.647058823529413,-3,3,-0.8660254037844384,-0.5000000000000004,-1,9,13,Houston,Arlington
491,1,492,11,13,2,8,0,14,25.0,0.0,2,2,-0.8660254037844384,-0.5000000000000004,1,17,12,Detroit,Kansas City
492,1,493,10,14,2,10,0,18,20.0,0.0,2,2,-0.8660254037844384,-0.5000000000000004,1,5,14,Denver,Los Angeles
493,1,494,9,15,1,8,2,15,12.5,13.333333333333334,-1,1,-0.8660254037844384,-0.5000000000000004,-1,8,27,Cleveland Queens,Miami
494,1,495,8,16,2,21,1,2,9.523809523809524,50.0,1,1,-0.8660254037844384,-0.5000000000000004,1,28,6,Cincinnati,Milwaukee
495,1,496,7,17,5,15,1,10,33.33333333333333,10.0,4,4,-0.8660254037844384,-0.5000000000000004,1,16,19,Chicago H,Minneapolis
496,1,497,6,18,2,30,0,8,6.666666666666667,0.0,2,2,-0.8660254037844384,-0.5000000000000004,1,24,11,Chicago B,Montreal
497,1,498,5,19,0,17,1,11,0.0,9.090909090909092,-1,1,-0.8660254037844384,-0.5000000000000004,-1,22,26,Boston,New York S
498,1,499,4,20,2,25,0,5,8.0,0.0,2,2,-0.8660254037844384,-0.5000000000000004,1,25,1,Baltimore,New York C
499,1,500,3,21,0,10,3,12,0.0,25.0,-3,3,-0.8660254037844384,-0.5000000000000004,-1,3,23,Atlanta,Oakland
500,1,501,2,22,4,14,5,21,28.57142857142857,23.809523809523807,-1,1,-0.8660254037844384,-0.5000000000000004,-1,4,18,Anaheim,Philadelphia
501,1,502,28,23,1,13,2,15,7.6923076923076925,13.333333333333334,-1,1,-0.8660254037844384,-0.5000000000000004,-1,15,10,Toronto,Pittsburgh
502,1,503,27,24,1,11,0,10,9.090909090909092,0.0,1,1,-0.8660254037844384,-0.5000000000000004,1,20,21,Seattle,St. Louis
503,1,504,26,25,1,13,3,8,7.6923076923076925,37.5,-2,2,-0.8660254037844384,-0.5000000000000004,-1,7,2,San Francisco,San Diego
504,1,505,1,10,4,20,1,8,20.0,12.5,3,3,-0.918216106880274,-0.3960797660391568,1,13,5,Arlington,Denver
505,1,506,11,9,3,17,0,8,17.647058823529413,0.0,3,3,-0.918216106880274,-0.3960797660391568,1,17,8,Detroit,Cleveland Queens
506,1,507,12,8,3,13,3,22,23.076923076923077,13.636363636363635,0,0,-0.918216106880274,-0.3960797660391568,0,9,28,Houston,Cincinnati
507,1,508,13,7,5,19,1,7,26.31578947368421,14.285714285714285,4,4,-0.918216106880274,-0.3960797660391568,1,12,16,Kansas City,Chicago H
508,1,509,14,6,2,8,2,13,25.0,15.384615384615385,0,0,-0.918216106880274,-0.3960797660391568,0,14,24,Los Angeles,Chicago B
509,1,510,15,5,2,15,0,11,13.333333333333334,0.0,2,2,-0.918216106880274,-0.3960797660391568,1,27,22,Miami,Boston
510,1,511,16,4,2,8,8,21,25.0,38.095238095238095,-6,6,-0.918216106880274,-0.3960797660391568,-1,6,25,Milwaukee,Baltimore
511,1,512,17,3,5,27,1,9,18.51851851851852,11.11111111111111,4,4,-0.918216106880274,-0.3960797660391568,1,19,3,Minneapolis,Atlanta
512,1,513,18,2,6,27,0,14,22.22222222222222,0.0,6,6,-0.918216106880274,-0.3960797660391568,1,11,4,Montreal,Anaheim
513,1,514,19,28,4,21,0,10,19.047619047619047,0.0,4,4,-0.918216106880274,-0.3960797660391568,1,26,15,New York S,Toronto
514,1,515,20,27,0,5,1,15,0.0,6.666666666666667,-1,1,-0.918216106880274,-0.3960797660391568,-1,1,20,New York C,Seattle
515,1,516,21,26,3,23,1,7,13.043478260869565,14.285714285714285,2,2,-0.918216106880274,-0.3960797660391568,1,23,7,Oakland,San Francisco
516,1,517,22,25,4,23,0,7,17.391304347826086,0.0,4,4,-0.918216106880274,-0.3960797660391568,1,18,2,Philadelphia,San Diego
517,1,518,23,24,0,7,0,16,0.0,0.0,0,0,-0.918216106880274,-0.3960797660391568,0,10,21,Pittsburgh,St. Louis
518,1,519,22,1,0,19,1,8,0.0,12.5,-1,1,-0.9579895123154888,-0.28680323271109065,-1,18,13,Philadelphia,Arlington
519,1,520,21,23,3,17,0,7,17.647058823529413,0.0,3,3,-0.9579895123154888,-0.28680323271109065,1,23,10,Oakland,Pittsburgh
520,1,521,20,24,0,5,5,28,0.0,17.857142857142858,-5,5,-0.9579895123154888,-0.28680323271109065,-1,1,21,New York C,St. Louis
521,1,522,19,25,2,16,2,5,12.5,40.0,0,0,-0.9579895123154888,-0.28680323271109065,0,26,2,New York S,San Diego
522,1,523,18,26,1,14,1,9,7.142857142857142,11.11111111111111,0,0,-0.9579895123154888,-0.28680323271109065,0,11,7,Montreal,San Francisco
523,1,524,17,27,2,15,2,14,13.333333333333334,14.285714285714285,0,0,-0.9579895123154888,-0.28680323271109065,0,19,20,Minneapolis,Seattle
524,1,525,16,28,2,15,3,17,13.333333333333334,17.647058823529413,-1,1,-0.9579895123154888,-0.28680323271109065,-1,6,15,Milwaukee,Toronto
525,1,526,15,2,8,28,1,6,28.57142857142857,16.666666666666664,7,7,-0.9579895123154888,-0.28680323271109065,1,27,4,Miami,Anaheim
526,1,527,14,3,0,12,0,9,0.0,0.0,0,0,-0.9579895123154888,-0.28680323271109065,0,14,3,Los Angeles,Atlanta
527,1,528,13,4,0,8,1,14,0.0,7.142857142857142,-1,1,-0.9579895123154888,-0.28680323271109065,-1,12,25,Kansas City,Baltimore
528,1,529,12,5,1,12,1,14,8.333333333333332,7.142857142857142,0,0,-0.9579895123154888,-0.28680323271109065,0,9,22,Houston,Boston
529,1,530,11,6,0,9,0,10,0.0,0.0,0,0,-0.9579895123154888,-0.28680323271109065,0,17,24,Detroit,Chicago B
530,1,531,10,7,1,10,2,22,10.0,9.090909090909092,-1,1,-0.9579895123154888,-0.28680323271109065,-1,5,16,Denver,Chicago H
531,1,532,9,8,0,8,1,14,0.0,7.142857142857142,-1,1,-0.9579895123154888,-0.28680323271109065,-1,8,28,Cleveland Queens,Cincinnati
532,1,533,13,1,2,10,2,9,20.0,22.22222222222222,0,0,-0.984807753012208,-0.17364817766693033,0,12,13,Kansas City,Arlington
533,1,534,12,14,2,14,1,14,14.285714285714285,7.142857142857142,1,1,-0.984807753012208,-0.17364817766693033,1,9,14,Houston,Los Angeles
534,1,535,11,15,0,9,2,27,0.0,7.4074074074074066,-2,2,-0.984807753012208,-0.17364817766693033,-1,17,27,Detroit,Miami
535,1,536,10,16,3,14,2,11,21.428571428571427,18.181818181818183,1,1,-0.984807753012208,-0.17364817766693033,1,5,6,Denver,Milwaukee
536,1,537,9,17,0,15,1,11,0.0,9.090909090909092,-1,1,-0.984807753012208,-0.17364817766693033,-1,8,19,Cleveland Queens,Minneapolis
537,1,538,8,18,2,19,0,7,10.526315789473683,0.0,2,2,-0.984807753012208,-0.17364817766693033,1,28,11,Cincinnati,Montreal
538,1,539,7,19,0,13,1,13,0.0,7.6923076923076925,-1,1,-0.984807753012208,-0.17364817766693033,-1,16,26,Chicago H,New York S
539,1,540,6,20,3,17,1,7,17.647058823529413,14.285714285714285,2,2,-0.984807753012208,-0.17364817766693033,1,24,1,Chicago B,New York C
540,1,541,5,21,1,20,1,12,5.0,8.333333333333332,0,0,-0.984807753012208,-0.17364817766693033,0,22,23,Boston,Oakland
541,1,542,4,22,1,11,0,12,9.090909090909092,0.0,1,1,-0.984807753012208,-0.17364817766693033,1,25,18,Baltimore,Philadelphia
542,1,543,3,23,0,13,1,13,0.0,7.6923076923076925,-1,1,-0.984807753012208,-0.17364817766693033,-1,3,10,Atlanta,Pittsburgh
543,1,544,2,24,1,7,4,17,14.285714285714285,23.52941176470588,-3,3,-0.984807753012208,-0.17364817766693033,-1,4,21,Anaheim,St. Louis
544,1,545,28,25,3,20,0,5,15.0,0.0,3,3,-0.984807753012208,-0.17364817766693033,1,15,2,Toronto,San Diego
545,1,546,27,26,4,30,2,7,13.333333333333334,28.57142857142857,2,2,-0.984807753012208,-0.17364817766693033,1,20,7,Seattle,San Francisco
546,1,547,16,1,1,10,1,8,10.0,12.5,0,0,-0.9983081582712682,-0.05814482891047624,0,6,13,Milwaukee,Arlington
547,1,548,15,17,3,19,0,8,15.789473684210526,0.0,3,3,-0.9983081582712682,-0.05814482891047624,1,27,19,Miami,Minneapolis
548,1,549,14,18,0,3,0,8,0.0,0.0,0,0,-0.9983081582712682,-0.05814482891047624,0,14,11,Los Angeles,Montreal
549,1,550,13,19,0,11,2,14,0.0,14.285714285714285,-2,2,-0.9983081582712682,-0.05814482891047624,-1,12,26,Kansas City,New York S
550,1,551,12,20,2,15,1,6,13.333333333333334,16.666666666666664,1,1,-0.9983081582712682,-0.05814482891047624,1,9,1,Houston,New York C
551,1,552,11,21,1,11,2,15,9.090909090909092,13.333333333333334,-1,1,-0.9983081582712682,-0.05814482891047624,-1,17,23,Detroit,Oakland
552,1,553,10,22,1,8,2,17,12.5,11.76470588235294,-1,1,-0.9983081582712682,-0.05814482891047624,-1,5,18,Denver,Philadelphia
553,1,554,9,23,0,11,1,11,0.0,9.090909090909092,-1,1,-0.9983081582712682,-0.05814482891047624,-1,8,10,Cleveland Queens,Pittsburgh
554,1,555,8,24,3,28,3,14,10.714285714285714,21.428571428571427,0,0,-0.9983081582712682,-0.05814482891047624,0,28,21,Cincinnati,St. Louis
555,1,556,7,25,4,18,2,13,22.22222222222222,15.384615384615385,2,2,-0.9983081582712682,-0.05814482891047624,1,16,2,Chicago H,San Diego
556,1,557,6,26,3,19,1,2,15.789473684210526,50.0,2,2,-0.9983081582712682,-0.05814482891047624,1,24,7,Chicago B,San Francisco
557,1,558,5,27,2,16,3,15,12.5,20.0,-1,1,-0.9983081582712682,-0.05814482891047624,-1,22,20,Boston,Seattle
558,1,559,4,28,0,19,1,8,0.0,12.5,-1,1,-0.9983081582712682,-0.05814482891047624,-1,25,15,Baltimore,Toronto
559,1,560,3,2,0,11,0,7,0.0,0.0,0,0,-0.9983081582712682,-0.05814482891047624,0,3,4,Atlanta,Anaheim
560,1,561,21,1,4,14,1,11,28.57142857142857,9.090909090909092,3,3,-0.9983081582712683,0.05814482891047499,1,23,13,Oakland,Arlington
561,1,562,20,22,0,13,2,14,0.0,14.285714285714285,-2,2,-0.9983081582712683,0.05814482891047499,-1,1,18,New York C,Philadelphia
562,1,563,19,23,3,27,2,6,11.11111111111111,33.33333333333333,1,1,-0.9983081582712683,0.05814482891047499,1,26,10,New York S,Pittsburgh
563,1,564,18,24,1,8,0,11,12.5,0.0,1,1,-0.9983081582712683,0.05814482891047499,1,11,21,Montreal,St. Louis
564,1,565,17,25,5,27,1,9,18.51851851851852,11.11111111111111,4,4,-0.9983081582712683,0.05814482891047499,1,19,2,Minneapolis,San Diego
565,1,566,16,26,2,13,2,10,15.384615384615385,20.0,0,0,-0.9983081582712683,0.05814482891047499,0,6,7,Milwaukee,San Francisco
566,1,567,15,27,1,12,1,6,8.333333333333332,16.666666666666664,0,0,-0.9983081582712683,0.05814482891047499,0,27,20,Miami,Seattle
567,1,568,14,28,0,8,3,12,0.0,25.0,-3,3,-0.9983081582712683,0.05814482891047499,-1,14,15,Los Angeles,Toronto
568,1,569,13,2,4,24,0,11,16.666666666666664,0.0,4,4,-0.9983081582712683,0.05814482891047499,1,12,4,Kansas City,Anaheim
569,1,570,12,3,2,10,4,18,20.0,22.22222222222222,-2,2,-0.9983081582712683,0.05814482891047499,-1,9,3,Houston,Atlanta
570,1,571,11,4,2,16,3,15,12.5,20.0,-1,1,-0.9983081582712683,0.05814482891047499,-1,17,25,Detroit,Baltimore
571,1,572,10,5,3,12,6,28,25.0,21.428571428571427,-3,3,-0.9983081582712683,0.05814482891047499,-1,5,22,Denver,Boston
572,1,573,9,6,0,7,1,15,0.0,6.666666666666667,-1,1,-0.9983081582712683,0.05814482891047499,-1,8,24,Cleveland Queens,Chicago B
573,1,574,8,7,6,20,0,5,30.0,0.0,6,6,-0.9983081582712683,0.05814482891047499,1,28,16,Cincinnati,Chicago H
574,1,575,28,1,1,6,0,8,16.666666666666664,0.0,1,1,-0.984807753012208,0.17364817766693083,1,15,13,Toronto,Arlington
